odSpoOffi2.metagenome.1.primary|ctg21585c|16S|2448163-2449689	0.997	JX206665.1.1501	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;JTB255 marine benthic group;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21599l|16S|1344775-1346323	0.997	JX206584.1.1523	Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21603c|16S|1859603-1861090	0.997	JX206718.1.1462	Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21612c|16S|2448329-2449873	0.997	JX206729.1.1519	Bacteria;AncK6;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21624l|16S|4074348-4075852	0.997	ADFK02000001.1531.2853	Bacteria;Poribacteria;Candidatus Poribacteria sp. WGA-A3
odSpoOffi2.metagenome.1.primary|ctg21625c|16S|3820289-3821781	0.997	JX206705.1.1467	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21635l|16S|5841-6765	0.997	AJ703888.1.1783	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Porifera;Demospongiae;Dictyoceratida;Ircinia felix felix
odSpoOffi2.metagenome.1.primary|ctg21646l|16S|855824-857357	0.997	JX206582.1.1508	Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21647c|16S|4002470-4004018	0.997	JX206584.1.1523	Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg19307l|18S|23287-24175	0.997	JX206630.1.1464	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg18474c|18S|5295-7164	0.997	KM217467.1.1821	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Maxillopoda;Thecostraca;Sessilia;Neoacasta laevigata
odSpoOffi2.metagenome.1.primary|ctg18474c|18S|16342-18211	0.997	KM217467.1.1821	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Maxillopoda;Thecostraca;Sessilia;Neoacasta laevigata
odSpoOffi2.metagenome.1.primary|ctg21550l|18S|128483-129363	0.997	JQ612195.1.1480	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium
MAG_ENA_CAMZOG010000182_CAMZOG010000182.1|ENA|CAMZOG010000182|CAMZOG010000182.1|16S|1827-2365	0.996	HE818343.1.1406	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas;Endozoicomonas sp. Ez302
MAG_ENA_CAMZOG010000253_CAMZOG010000253.1|ENA|CAMZOG010000253|CAMZOG010000253.1|16S|1-815	0.996	HE818343.1.1406	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas;Endozoicomonas sp. Ez302
MAG_ENA_CAMZOG010000253_CAMZOG010000253.1|ENA|CAMZOG010000253|CAMZOG010000253.1|16S|1-816	0.996	HE818343.1.1406	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas;Endozoicomonas sp. Ez302
MAG_ENA_CAXXHK010000006_CAXXHK010000006.1|ENA|CAXXHK010000006|CAXXHK010000006.1|18S|445218-446094	0.996	JQ612365.1.1523	Bacteria;Myxococcota;bacteriap25;uncultured bacterium
MAG_ENA_CAXXJS010000021_CAXXJS010000021.1|ENA|CAXXJS010000021|CAXXJS010000021.1|16S|97999-99555	0.996	JX206578.1.1520	Bacteria;PAUC34f;uncultured bacterium
MAG_ENA_CAXXJS010000021_CAXXJS010000021.1|ENA|CAXXJS010000021|CAXXJS010000021.1|16S|98007-99553	0.996	JX206578.1.1520	Bacteria;PAUC34f;uncultured bacterium
MAG_ENA_CAXXWS020000003_CAXXWS020000003.1|ENA|CAXXWS020000003|CAXXWS020000003.1|18S|764754-765630	0.996	JN655469.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
MAG_ENA_OY760008_OY760008.1|ENA|OY760008|OY760008.1|16S|97999-99555	0.996	JX206578.1.1520	Bacteria;PAUC34f;uncultured bacterium
MAG_ENA_OY760008_OY760008.1|ENA|OY760008|OY760008.1|16S|98007-99553	0.996	JX206578.1.1520	Bacteria;PAUC34f;uncultured bacterium
MAG_ENA_OY761558_OY761558.1|ENA|OY761558|OY761558.1|18S|1937305-1938180	0.996	EF076083.1.1472	Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;uncultured Chloroflexi bacterium
MAG_ENA_OY762210_OY762210.1|ENA|OY762210|OY762210.1|18S|3540611-3541470	0.996	JQ612188.1.1459	Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;uncultured bacterium
MAG_ENA_OY762287_OY762287.1|ENA|OY762287|OY762287.1|18S|764754-765630	0.996	JN655469.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
MAG_ENA_OY762526_OY762526.1|ENA|OY762526|OY762526.1|18S|445218-446094	0.996	JQ612365.1.1523	Bacteria;Myxococcota;bacteriap25;uncultured bacterium
MAG_ENA_OY763007_OY763007.1|ENA|OY763007|OY763007.1|18S|2503964-2504829	0.996	JQ612263.1.1497	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured bacterium
MAG_ENA_OY764543_OY764543.1|ENA|OY764543|OY764543.1|16S|1331628-1333151	0.996	HQ270384.1.1398	Bacteria;Deinococcota;Deinococci;Deinococcales;Trueperaceae;Truepera;uncultured Truepera sp.
MAG_ENA_OY764543_OY764543.1|ENA|OY764543|OY764543.1|16S|1331637-1333149	0.996	HQ270384.1.1398	Bacteria;Deinococcota;Deinococci;Deinococcales;Trueperaceae;Truepera;uncultured Truepera sp.
MAG_ENA_OZ242296_OZ242296.1|ENA|OZ242296|OZ242296.1|18S|3103312-3104187	0.996	JX206605.1.1480	Bacteria;Acidobacteriota;Subgroup 11;uncultured bacterium
MAG_ENA_OZ242368_OZ242368.1|ENA|OZ242368|OZ242368.1|18S|3345928-3346803	0.996	EF076083.1.1472	Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;uncultured Chloroflexi bacterium
odSpoOffi2.metagenome.1.primary|ctg20735l|16S|97999-99555	0.996	JX206578.1.1520	Bacteria;PAUC34f;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21593c|16S|1331628-1333151	0.996	HQ270384.1.1398	Bacteria;Deinococcota;Deinococci;Deinococcales;Trueperaceae;Truepera;uncultured Truepera sp.
odSpoOffi2.metagenome.1.primary|ctg21652l|16S|527863-529409	0.996	JX206704.1.1511	Bacteria;Poribacteria;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21656c|16S|1883667-1885184	0.996	FJ560485.9433.10941	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Chloroflexi bacterium 1i19
odSpoOffi2.metagenome.1.primary|ctg20735l|16S|98007-99553	0.996	JX206578.1.1520	Bacteria;PAUC34f;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21593c|16S|1331637-1333149	0.996	HQ270384.1.1398	Bacteria;Deinococcota;Deinococci;Deinococcales;Trueperaceae;Truepera;uncultured Truepera sp.
odSpoOffi2.metagenome.1.primary|ctg21656c|16S|1883669-1885176	0.996	FJ560485.9433.10941	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Chloroflexi bacterium 1i19
odSpoOffi2.metagenome.1.primary|ctg13751l|18S|8010-8885	0.996	JX206690.1.1504	Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21318l|18S|735353-737094	0.996	KC902365.1.1715	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Porifera;Demospongiae;Dictyoceratida;Spongia pertusa
odSpoOffi2.metagenome.1.primary|ctg21440l|18S|764754-765630	0.996	JN655469.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21536l|18S|445218-446094	0.996	JQ612365.1.1523	Bacteria;Myxococcota;bacteriap25;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21555l|18S|581335-582200	0.996	JQ612263.1.1497	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21570c|18S|2503964-2504829	0.996	JQ612263.1.1497	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21607c|18S|1937305-1938180	0.996	EF076083.1.1472	Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;uncultured Chloroflexi bacterium
odSpoOffi2.metagenome.1.primary|ctg21615c|18S|3540611-3541470	0.996	JQ612188.1.1459	Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21628c|18S|2297033-2297911	0.996	JQ612228.1.1482	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium
MAG_ENA_CAMZOF010000030_CAMZOF010000030.1|ENA|CAMZOF010000030|CAMZOF010000030.1|16S|229-1705	0.995	KC545306.1.1482	Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;Pelagibius;Rhodospirillaceae bacterium PS4B-B496
MAG_ENA_CAMZOF010000030_CAMZOF010000030.1|ENA|CAMZOF010000030|CAMZOF010000030.1|16S|220-1707	0.995	KC545306.1.1482	Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;Pelagibius;Rhodospirillaceae bacterium PS4B-B496
MAG_ENA_CAXXDD010000002_CAXXDD010000002.1|ENA|CAXXDD010000002|CAXXDD010000002.1|18S|1712511-1713392	0.995	JX280350.1.1483	Bacteria;Gemmatimonadota;BD2-11 terrestrial group;uncultured bacterium
MAG_ENA_CAXXDW010000006_CAXXDW010000006.1|ENA|CAXXDW010000006|CAXXDW010000006.1|16S|1139942-1141478	0.995	JX280282.1.1463	Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;uncultured bacterium
MAG_ENA_CAXXDW010000006_CAXXDW010000006.1|ENA|CAXXDW010000006|CAXXDW010000006.1|16S|1139943-1141470	0.995	JX280282.1.1463	Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;uncultured bacterium
MAG_ENA_CAXXHK010000006_CAXXHK010000006.1|ENA|CAXXHK010000006|CAXXHK010000006.1|16S|445212-446761	0.995	JQ612365.1.1523	Bacteria;Myxococcota;bacteriap25;uncultured bacterium
MAG_ENA_CAXXHK010000006_CAXXHK010000006.1|ENA|CAXXHK010000006|CAXXHK010000006.1|16S|445210-446769	0.995	JQ612365.1.1523	Bacteria;Myxococcota;bacteriap25;uncultured bacterium
MAG_ENA_CAXXPN010000002_CAXXPN010000002.1|ENA|CAXXPN010000002|CAXXPN010000002.1|18S|3210093-3210969	0.995	JN655469.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
MAG_ENA_CAXXPN010000002_CAXXPN010000002.1|ENA|CAXXPN010000002|CAXXPN010000002.1|16S|3210085-3211584	0.995	JX206595.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
MAG_ENA_CAXXPN010000002_CAXXPN010000002.1|ENA|CAXXPN010000002|CAXXPN010000002.1|16S|3210087-3211577	0.995	JX206595.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
MAG_ENA_CAXXVI010000002_CAXXVI010000002.1|ENA|CAXXVI010000002|CAXXVI010000002.1|18S|3723031-3723912	0.995	JN655263.1.1521	Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 9;uncultured bacterium
MAG_ENA_CBDBLW010000035_CBDBLW010000035.1|ENA|CBDBLW010000035|CBDBLW010000035.1|16S|335565-337123	0.995	JQ612365.1.1523	Bacteria;Myxococcota;bacteriap25;uncultured bacterium
MAG_ENA_CBDBLW010000035_CBDBLW010000035.1|ENA|CBDBLW010000035|CBDBLW010000035.1|16S|335567-337115	0.995	JQ612365.1.1523	Bacteria;Myxococcota;bacteriap25;uncultured bacterium
MAG_ENA_CBDBNQ010000002_CBDBNQ010000002.1|ENA|CBDBNQ010000002|CBDBNQ010000002.1|18S|1073624-1074488	0.995	HE817860.1.1530	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured bacterium
MAG_ENA_CBDBPJ010000003_CBDBPJ010000003.1|ENA|CBDBPJ010000003|CBDBPJ010000003.1|16S|687445-688987	0.995	JX206582.1.1508	Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;uncultured bacterium
MAG_ENA_CBDBPJ010000003_CBDBPJ010000003.1|ENA|CBDBPJ010000003|CBDBPJ010000003.1|16S|687453-688986	0.995	JX206582.1.1508	Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;uncultured bacterium
MAG_ENA_FKJK01000009_FKJK01000009.1|ENA|FKJK01000009|FKJK01000009.1|16S|191478-191881	0.995	FJ169980.1.1511	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella sp. E505-3
MAG_ENA_OY759723_OY759723.1|ENA|OY759723|OY759723.1|18S|1227796-1228644	0.995	FJ560485.9433.10941	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Chloroflexi bacterium 1i19
MAG_ENA_OY759723_OY759723.1|ENA|OY759723|OY759723.1|16S|1908425-1909942	0.995	FJ560485.9433.10941	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Chloroflexi bacterium 1i19
MAG_ENA_OY759723_OY759723.1|ENA|OY759723|OY759723.1|18S|1909086-1909934	0.995	FJ560485.9433.10941	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Chloroflexi bacterium 1i19
MAG_ENA_OY759723_OY759723.1|ENA|OY759723|OY759723.1|16S|1908433-1909940	0.995	FJ560485.9433.10941	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Chloroflexi bacterium 1i19
MAG_ENA_OY760136_OY760136.1|ENA|OY760136|OY760136.1|18S|1697602-1698476	0.995	JQ612274.1.1516	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;uncultured;uncultured bacterium
MAG_ENA_OY760398_OY760398.1|ENA|OY760398|OY760398.1|16S|378589-380088	0.995	JX206654.1.1464	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium
MAG_ENA_OY760398_OY760398.1|ENA|OY760398|OY760398.1|16S|1637459-1638958	0.995	JX206654.1.1464	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium
MAG_ENA_OY760398_OY760398.1|ENA|OY760398|OY760398.1|16S|378598-380086	0.995	JX206654.1.1464	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium
MAG_ENA_OY760398_OY760398.1|ENA|OY760398|OY760398.1|16S|1637461-1638949	0.995	JX206654.1.1464	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium
MAG_ENA_OY760933_OY760933.1|ENA|OY760933|OY760933.1|18S|3190508-3191386	0.995	JX206715.1.1472	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium
MAG_ENA_OY760933_OY760933.1|ENA|OY760933|OY760933.1|16S|3190502-3191999	0.995	JX206715.1.1472	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium
MAG_ENA_OY760933_OY760933.1|ENA|OY760933|OY760933.1|16S|3190500-3192007	0.995	JX206715.1.1472	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium
MAG_ENA_OY762404_OY762404.1|ENA|OY762404|OY762404.1|16S|1139942-1141478	0.995	JX280282.1.1463	Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;uncultured bacterium
MAG_ENA_OY762404_OY762404.1|ENA|OY762404|OY762404.1|16S|1139943-1141470	0.995	JX280282.1.1463	Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;uncultured bacterium
MAG_ENA_OY762526_OY762526.1|ENA|OY762526|OY762526.1|16S|445210-446769	0.995	JQ612365.1.1523	Bacteria;Myxococcota;bacteriap25;uncultured bacterium
MAG_ENA_OY762526_OY762526.1|ENA|OY762526|OY762526.1|16S|445212-446761	0.995	JQ612365.1.1523	Bacteria;Myxococcota;bacteriap25;uncultured bacterium
MAG_ENA_OY763007_OY763007.1|ENA|OY763007|OY763007.1|16S|2503304-2504837	0.995	JQ612262.1.1497	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured bacterium
MAG_ENA_OY763007_OY763007.1|ENA|OY763007|OY763007.1|16S|2503313-2504835	0.995	JQ612262.1.1497	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured bacterium
MAG_ENA_OY764218_OY764218.1|ENA|OY764218|OY764218.1|18S|3210093-3210969	0.995	JN655469.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
MAG_ENA_OY764218_OY764218.1|ENA|OY764218|OY764218.1|16S|3210085-3211584	0.995	JX206595.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
MAG_ENA_OY764218_OY764218.1|ENA|OY764218|OY764218.1|16S|3210087-3211577	0.995	JX206595.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
MAG_ENA_OY764222_OY764222.1|ENA|OY764222|OY764222.1|16S|2090938-2092420	0.995	JN655383.1.1447	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albidovulum;uncultured bacterium
MAG_ENA_OY764222_OY764222.1|ENA|OY764222|OY764222.1|16S|2090947-2092418	0.995	JN655383.1.1447	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albidovulum;uncultured bacterium
MAG_ENA_OY764542_OY764542.1|ENA|OY764542|OY764542.1|18S|1860216-1861084	0.995	JX206718.1.1462	Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;uncultured bacterium
MAG_ENA_OZ223985_OZ223985.1|ENA|OZ223985|OZ223985.1|18S|3723031-3723912	0.995	JN655263.1.1521	Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 9;uncultured bacterium
MAG_ENA_OZ242265_OZ242265.1|ENA|OZ242265|OZ242265.1|18S|904175-905049	0.995	HE985098.1.1542	Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;uncultured bacterium
MAG_ENA_OZ242316_OZ242316.1|ENA|OZ242316|OZ242316.1|18S|954590-955476	0.995	JX206654.1.1464	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium
MAG_ENA_OZ242337_OZ242337.1|ENA|OZ242337|OZ242337.1|18S|3131463-3132344	0.995	JQ612195.1.1480	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium
MAG_ENA_OZ242348_OZ242348.1|ENA|OZ242348|OZ242348.1|18S|2460779-2461647	0.995	JX206718.1.1462	Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21488l|16S|1139942-1141478	0.995	JX280282.1.1463	Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21525l|16S|1506665-1508216	0.995	HG423460.1.1482	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;uncultured;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21536l|16S|445210-446769	0.995	JQ612365.1.1523	Bacteria;Myxococcota;bacteriap25;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21550l|16S|127858-129371	0.995	JQ612195.1.1480	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21570c|16S|2503304-2504837	0.995	JQ612262.1.1497	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21591c|16S|2090938-2092420	0.995	JN655383.1.1447	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albidovulum;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21600l|16S|3210085-3211584	0.995	JX206595.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21608l|16S|3190500-3192007	0.995	JX206715.1.1472	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21630c|16S|378589-380088	0.995	JX206654.1.1464	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21630c|16S|1637459-1638958	0.995	JX206654.1.1464	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21633c|16S|2197826-2199368	0.995	JN655324.1.1507	Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21651c|16S|1908425-1909942	0.995	FJ560485.9433.10941	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Chloroflexi bacterium 1i19
odSpoOffi2.metagenome.1.primary|ctg21656c|16S|1138782-1140299	0.995	FJ560485.9433.10941	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Chloroflexi bacterium 1i19
odSpoOffi2.metagenome.1.primary|ctg21488l|16S|1139943-1141470	0.995	JX280282.1.1463	Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21525l|16S|1506673-1508214	0.995	HG423460.1.1482	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;uncultured;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21536l|16S|445212-446761	0.995	JQ612365.1.1523	Bacteria;Myxococcota;bacteriap25;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21550l|16S|127865-129369	0.995	JQ612195.1.1480	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21570c|16S|2503313-2504835	0.995	JQ612262.1.1497	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21591c|16S|2090947-2092418	0.995	JN655383.1.1447	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albidovulum;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21600l|16S|3210087-3211577	0.995	JX206595.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21608l|16S|3190502-3191999	0.995	JX206715.1.1472	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21630c|16S|378598-380086	0.995	JX206654.1.1464	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21630c|16S|1637461-1638949	0.995	JX206654.1.1464	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21633c|16S|2197834-2199367	0.995	JN655324.1.1507	Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21651c|16S|1908433-1909940	0.995	FJ560485.9433.10941	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Chloroflexi bacterium 1i19
odSpoOffi2.metagenome.1.primary|ctg21656c|16S|1138784-1140291	0.995	FJ560485.9433.10941	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Chloroflexi bacterium 1i19
odSpoOffi2.metagenome.1.primary|ctg13520l|18S|7029-7906	0.995	FJ900557.1.1478	Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg17339l|18S|11537-12414	0.995	FJ900557.1.1478	Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21525l|18S|1507333-1508208	0.995	JX280368.1.1477	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;uncultured;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21589l|18S|1712511-1713392	0.995	JX280350.1.1483	Bacteria;Gemmatimonadota;BD2-11 terrestrial group;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21599l|18S|1345435-1346317	0.995	JX206581.1.1523	Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;uncultured bacterium
odSpoOffi2.metagenome.1.primary|ctg21600l|18S|3210093-3210969	0.995	JN655469.1.1465	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;uncultured bacterium
